Mois,heures,Nature,type,UsagesGroupe,UsageDetail,WeekDay,Conso
1,14,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.00672826
1,14,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001524481
1,14,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000144335
1,14,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.003495105
1,14,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004523318
1,14,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000160634
1,14,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000138209
1,14,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00041063199999999997
1,14,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,14,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006836138
1,15,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001557124
1,15,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000145861
1,15,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0035699440000000002
1,15,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004595843
1,15,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000162238
1,15,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000140425
1,15,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000417719
1,15,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,15,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006878258000000001
1,16,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.00157044
1,16,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000146771
1,16,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.003600473
1,16,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004624159
1,16,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000163186
1,16,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00014129
1,16,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00042052400000000003
1,16,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,16,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.007168919
1,17,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0016382279999999998
1,17,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000153049
1,17,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0037558870000000003
1,17,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004819567
1,17,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000170115
1,17,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000147261
1,17,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00043828300000000003
1,17,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,17,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006920983
1,18,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0017321670000000002
1,18,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000147694
1,18,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.003971255999999999
1,18,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004652883
1,18,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00016396599999999998
1,18,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000142168
1,18,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000461837
1,18,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,18,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006576561999999999
1,19,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001647375
1,19,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000144274
1,19,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.003776859
1,19,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0044213329999999995
1,19,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000159886
1,19,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000135093
1,19,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000438164
1,19,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,19,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.00630259
1,20,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001542916
1,20,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00013893100000000002
1,20,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0035373690000000003
1,20,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004237146
1,20,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000153709
1,20,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000129465
1,20,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000409391
1,20,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,20,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006132775
1,21,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0014545889999999998
1,21,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00013282799999999998
1,21,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0033348659999999997
1,21,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0041229809999999995
1,21,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000146906
1,21,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00012597700000000002
1,21,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00038655199999999997
1,21,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,21,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006154915
1,22,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0013956539999999999
1,22,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000133002
1,22,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00319975
1,22,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004137866
1,22,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000147099
1,22,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000126432
1,22,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00037181
1,22,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,22,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.006186493
1,23,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001398071
1,23,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000133684
1,23,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00320529
1,23,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004159095
1,23,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00014786
1,23,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00012708
1,23,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000370461
1,23,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,23,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0062180709999999995
1,24,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.001416983
1,24,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000134366
1,24,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.003248649
1,24,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004180325
1,24,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00014862
1,24,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000127729
1,24,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00037625
1,24,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
1,24,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0057013409999999995
2,1,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0017685539999999999
2,1,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000123206
2,1,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004054678
2,1,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.003832934
2,1,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00012457
2,1,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00011711399999999999
2,1,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00034519199999999997
2,1,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,1,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,Agroalimentaires,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,ChimieMateriaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,ComposantsElec,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,ConstructionMecanique,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,ConstructionNavArm,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,EquipTransport,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,FonderieMetaux,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,MineraiMetal,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,papier,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,ParachimiePharma,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,Textile,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,Principal,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.005732907
2,2,Secondaire,Residentiel,Chauffage,AuxiliaireChauffage,Week,0.0017784489999999999
2,2,MatConstruction,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,MatVerre,Ind,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,ADMBUR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000123888
2,2,Autres,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,CHR,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.004077365
2,2,COM,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0038541559999999996
2,2,ENS,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000125254
2,2,EP,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,HCO,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.00011776299999999999
2,2,SAN,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.000347089
2,2,SPL,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,2,TRA,Tertiaire,Chauffage,AuxiliaireChauffage,Week,0.0
2,3,Autre,Autre,Chauffage,AuxiliaireChauffage,Week,0.0
