construction_year_class;heating_system;living_area_class;residential_type;occupancy_status;heating_fuel;energy_class;IPONDL;energy_consumption;surface
[1991, 2005];Chauffage électrique;De 60 à 80 m²;apartment;renter;electricity;C;10121;129.89723462466185;68.79263436020791
[1991, 2005];Chauffage électrique;De 60 à 80 m²;apartment;renter;electricity;D;38533;191.1203485666675;68.79263436020791
[1991, 2005];Chauffage électrique;De 60 à 80 m²;apartment;renter;electricity;E;37122;270.25951813283257;68.79263436020793
[1991, 2005];Chauffage électrique;De 60 à 80 m²;apartment;renter;electricity;F;8677;365.0590263000194;68.79263436020791
[1991, 2005];Chauffage électrique;De 60 à 80 m²;apartment;renter;electricity;G;704;494.175224852287;68.79263436020791
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;A;1;21.87782365030879;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;B;9;73.48795875885585;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;C;78;135.96102962077512;71.68464342159312
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;D;701;197.53126145117014;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;E;1083;276.82156919186747;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;F;379;370.6239126713385;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;free accomodation;electricity;G;54;500.6186754535342;71.68464342159315
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;A;19;33.85602670696218;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;B;23;61.79179466276379;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;C;687;135.6227907884142;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;D;7253;197.54673649922944;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;E;9623;276.79009660700143;71.68464342159315
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;F;3011;372.4172606933735;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;low rent housing;electricity;G;475;498.96383779877505;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;A;21;34.45362576338191;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;B;85;66.29458733677403;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;C;1622;134.31566736405657;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;D;15639;197.55845229682834;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;E;21722;275.31782245089283;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;F;7273;370.358974114412;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;owner;electricity;G;813;499.0806328458149;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;A;30;29.662984657986605;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;B;49;62.183832578213405;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;C;1441;135.41093178855658;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;D;13864;196.97446436874588;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;E;19133;275.67621320024955;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;F;6388;370.2437268686218;71.68464342159314
[1991, 2005];Chauffage électrique;De 60 à 80 m²;house;renter;electricity;G;801;507.50695551129616;71.68464342159314
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;free accomodation;electricity;B;6;78.44298687083666;87.94258239502749
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;free accomodation;electricity;C;186;126.95849897750156;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;free accomodation;electricity;D;777;188.92681883788435;87.94258239502749
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;free accomodation;electricity;E;759;271.07025455875265;87.94258239502749
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;free accomodation;electricity;F;183;369.9056842846078;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;free accomodation;electricity;G;11;480.79129912626416;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;low rent housing;electricity;B;51;80.3455826466518;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;low rent housing;electricity;C;1258;128.9133181716289;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;low rent housing;electricity;D;5317;191.3961821305919;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;low rent housing;electricity;E;4834;270.37535623345855;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;low rent housing;electricity;F;1439;364.9931896687683;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;low rent housing;electricity;G;179;486.0213973145939;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;owner;electricity;B;140;76.23923855765791;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;owner;electricity;C;4516;128.9966128398561;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;owner;electricity;D;16384;191.21537408502016;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;owner;electricity;E;16137;270.5220268799406;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;owner;electricity;F;4030;366.9178310783937;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;owner;electricity;G;378;496.64455734569526;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;renter;electricity;B;123;79.74064213284208;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;renter;electricity;C;2834;128.97957756838508;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;renter;electricity;D;10175;191.40279128803002;87.94258239502751
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;renter;electricity;E;10072;270.68311035775304;87.94258239502751
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;renter;electricity;F;2660;363.103744572196;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;apartment;renter;electricity;G;223;500.96958892834084;87.9425823950275
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;A;7;43.111392307269;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;B;8;77.11892971592044;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;C;142;131.33537203550378;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;D;1269;197.0734262336879;90.37637039547505
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;E;1853;277.17893637922924;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;F;836;366.28324470529543;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;free accomodation;electricity;G;101;485.6281359335971;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;A;30;39.917860389241746;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;B;11;60.397174657533135;90.37637039547505
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;C;545;135.04638006475363;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;D;6024;198.76171717672608;90.37637039547505
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;E;8243;276.19287506196196;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;F;2485;370.8698726722889;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;low rent housing;electricity;G;379;515.7197503485847;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;A;121;31.74216051386431;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;B;224;65.02399243929557;90.37637039547505
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;C;6227;133.76585102234102;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;D;60794;197.52679381732295;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;E;84269;275.69750028115664;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;F;28385;370.8838170519597;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;owner;electricity;G;3689;498.57401553221797;90.37637039547505
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;A;34;32.90366844051387;90.37637039547508
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;B;69;62.21927428543701;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;C;1902;135.1235610643496;90.37637039547508
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;D;20222;197.5337365088639;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;E;27491;275.60029157506887;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;F;9713;370.74717549125234;90.37637039547506
[1991, 2005];Chauffage électrique;De 80 à 100 m²;house;renter;electricity;G;1246;504.4212039860389;90.37637039547508
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;A;3;25.831581858662407;22.60934645611747
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;B;3;67.19112021765571;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;C;70;129.57208536630597;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;D;794;200.94935872979738;22.60934645611747
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;E;1189;277.2452279185326;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;F;451;371.80721201862787;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;free accomodation;electricity;G;84;546.3756077350477;22.609346456117464
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;low rent housing;electricity;B;4;63.56776929234473;22.609346456117464
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;low rent housing;electricity;C;177;126.79941692681486;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;low rent housing;electricity;D;1401;201.35927373249052;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;low rent housing;electricity;E;2064;275.54222413106567;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;low rent housing;electricity;F;1038;374.30303888320987;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;low rent housing;electricity;G;208;527.0082269526733;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;A;3;25.831581858662407;22.60934645611747
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;B;22;76.12784303210425;22.609346456117464
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;C;168;132.56203923835005;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;D;1993;197.30626157430845;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;E;2682;276.60278488849343;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;F;1188;371.1876118008175;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;owner;electricity;G;86;526.8090567411434;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;A;15;25.551933917506;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;B;286;76.78277436126774;22.60934645611747
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;C;5081;134.03585876536533;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;D;45523;199.32356705808573;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;E;58458;274.588994339895;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;F;26221;372.27458598930764;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;apartment;renter;electricity;G;4037;533.902557294189;22.609346456117468
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;free accomodation;electricity;C;4;134.46539599844976;24.463884714590122
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;free accomodation;electricity;D;72;203.5294510758424;24.463884714590122
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;free accomodation;electricity;E;132;283.6004365371482;24.46388471459012
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;free accomodation;electricity;F;48;377.9392527700367;24.463884714590122
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;free accomodation;electricity;G;8;655.4349117619796;24.46388471459012
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;low rent housing;electricity;C;3;129.3790220621886;24.46388471459012
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;low rent housing;electricity;D;33;201.046721745616;24.46388471459012
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;low rent housing;electricity;E;50;282.78097606099027;24.46388471459012
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;low rent housing;electricity;F;35;372.8966871720569;24.46388471459012
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;low rent housing;electricity;G;7;496.5798789053873;24.463884714590115
[1991, 2005];Chauffage électrique;Moins de 30 m²;house;owner;electricity;C;13;136.3144339575089;24.46388471459012
